,Avg_speed,Lane_speeds,Cars_in_lane
894,77.06624040920715,"[84.67269230769232, 81.77704918032786, 16.08607594936709]","[520, 183, 79]"
895,77.16781609195402,"[84.47191011235955, 81.82196531791908, 15.252631578947367]","[534, 173, 76]"
896,77.20714285714287,"[84.365965583174, 83.21538461538462, 15.972151898734177]","[523, 182, 79]"
897,77.0625,"[84.51136363636364, 82.03425414364641, 12.624]","[528, 181, 75]"
898,77.30381679389312,"[84.97099236641222, 82.47717391304349, 13.592307692307692]","[524, 184, 78]"
899,77.18015267175574,"[85.36466165413535, 80.4438202247191, 12.244736842105263]","[532, 178, 76]"
900,77.22388818297333,"[86.20269230769232, 79.34594594594594, 15.497560975609757]","[520, 185, 82]"
901,76.9722998729352,"[85.00267686424475, 81.08617021276596, 11.534210526315789]","[523, 188, 76]"
902,77.19467680608365,"[84.29162011173185, 82.584, 15.451948051948053]","[537, 175, 77]"
903,77.29746835443038,"[84.25280898876404, 84.53898305084746, 14.058227848101266]","[534, 177, 79]"
904,77.35215189873418,"[85.59923954372623, 80.74702702702703, 14.49113924050633]","[526, 185, 79]"
905,77.33848101265824,"[84.96068702290077, 82.6, 12.553246753246754]","[524, 189, 77]"
906,77.51378002528445,"[84.60000000000001, 84.45082872928177, 13.989873417721519]","[531, 181, 79]"
907,77.7754740834387,"[85.75375939849624, 82.35978260869565, 9.936]","[532, 184, 75]"
908,77.75409836065573,"[85.33559322033899, 83.32826086956521, 12.992307692307692]","[531, 184, 78]"
909,77.91622641509434,"[85.35164835164835, 83.15375722543354, 12.576315789473684]","[546, 173, 76]"
910,77.89522613065327,"[85.40666666666667, 83.0585635359116, 11.352]","[540, 181, 75]"
911,77.90589711417816,"[85.58666666666667, 82.54565217391304, 9.394520547945206]","[540, 184, 73]"
912,78.05187969924813,"[85.49330855018587, 83.97096774193548, 9.072972972972973]","[538, 186, 74]"
913,78.1015037593985,"[86.256, 83.04502617801047, 14.378048780487806]","[525, 191, 82]"
914,77.96996245306633,"[85.68757170172084, 83.77578947368421, 18.209302325581397]","[523, 190, 86]"
915,77.643,"[85.4631970260223, 83.20773480662984, 13.266666666666667]","[538, 181, 81]"
916,77.57528089887641,"[85.34413407821229, 82.8688524590164, 14.111111111111112]","[537, 183, 81]"
917,77.71910112359551,"[85.12902033271719, 84.39, 12.6]","[541, 180, 80]"
918,77.7685393258427,"[86.47078651685393, 81.1741935483871, 12.577777777777778]","[534, 186, 81]"
919,77.6850374064838,"[85.62954545454545, 84.03314917127072, 20.225806451612904]","[528, 181, 93]"
920,77.81641791044777,"[86.05553470919324, 83.20864864864865, 15.153488372093024]","[533, 185, 86]"
921,77.97018633540372,"[86.18015267175574, 83.63368421052633, 18.87032967032967]","[524, 190, 91]"
922,77.84049689440994,"[86.27865168539326, 83.26256983240224, 18.313043478260873]","[534, 179, 92]"
923,77.88401486988847,"[86.21763602251407, 83.77741935483871, 14.952272727272728]","[533, 186, 88]"
924,78.04381188118812,"[86.53284132841328, 82.30549450549451, 14.035714285714286]","[542, 182, 84]"
925,78.07194066749074,"[86.85676691729324, 83.55483870967743, 15.507692307692308]","[532, 186, 91]"
926,77.9,"[86.52379182156133, 83.95280898876405, 17.080851063829787]","[538, 178, 94]"
927,77.86330049261083,"[87.04624060150375, 82.59893617021277, 15.084782608695653]","[532, 188, 92]"
928,77.48402948402949,"[86.44052532833021, 83.40983606557377, 17.706122448979592]","[533, 183, 98]"
929,77.22110429447852,"[86.85604606525912, 80.568, 16.697872340425533]","[521, 200, 94]"
930,77.1725153374233,"[85.70847457627119, 82.8, 16.87741935483871]","[531, 191, 93]"
931,77.24338235294118,"[85.8556586270872, 82.15783783783783, 16.90434782608696]","[539, 185, 92]"
932,77.37132352941177,"[85.75977653631284, 82.6321243523316, 13.186046511627907]","[537, 193, 86]"
933,77.42420537897311,"[85.17049180327868, 84.78, 14.764044943820224]","[549, 180, 89]"
934,77.37146341463415,"[85.03695652173913, 84.63934426229508, 11.943529411764708]","[552, 183, 85]"
935,77.32975609756097,"[84.95737704918032, 83.68508287292818, 18.02]","[549, 181, 90]"
936,77.44165651644336,"[84.92727272727272, 85.05699481865285, 15.593258426966292]","[539, 193, 89]"
937,77.37372262773724,"[85.42899082568808, 83.76256684491979, 15.32]","[545, 187, 90]"
938,77.48529769137302,"[86.07658802177859, 82.12, 16.96304347826087]","[551, 180, 92]"
939,77.4502427184466,"[86.26813186813187, 81.70434782608696, 17.904255319148938]","[546, 184, 94]"
940,77.17281553398058,"[86.23155963302752, 81.26387434554974, 12.190909090909091]","[545, 191, 88]"
941,77.24490291262136,"[85.70895795246801, 82.33821989528796, 12.097674418604653]","[547, 191, 86]"
942,77.23834951456311,"[85.20214669051879, 83.84419889502763, 10.007142857142856]","[559, 181, 84]"
943,77.36727272727273,"[86.02872928176797, 83.30769230769232, 9.993103448275862]","[543, 195, 87]"
944,76.92493946731234,"[86.25693160813309, 81.44771573604062, 9.429545454545455]","[541, 197, 88]"
945,77.01739130434784,"[86.2360594795539, 81.972, 10.9]","[538, 200, 90]"
946,77.01785283474065,"[86.04399260628466, 82.63469387755102, 11.973913043478262]","[541, 196, 92]"
947,76.75295536791316,"[84.84560143626571, 83.83575418994414, 14.651612903225809]","[557, 179, 93]"
948,76.54223826714802,"[84.79963636363637, 83.24516129032259, 15.612631578947369]","[550, 186, 95]"
949,76.67740384615385,"[85.32262773722627, 82.17801047120419, 14.438709677419356]","[548, 191, 93]"
950,76.68043217286915,"[85.6304347826087, 81.62526315789474, 12.065934065934066]","[552, 190, 91]"
951,76.31870503597123,"[85.52093023255814, 80.28, 11.02]","[559, 185, 90]"
952,76.43093525179856,"[85.45745454545455, 81.24923076923078, 10.092134831460674]","[550, 195, 89]"
953,76.53884892086332,"[84.52202166064983, 83.90625, 10.206818181818182]","[554, 192, 88]"
954,76.61748502994013,"[85.28196721311475, 82.809375, 13.365957446808512]","[549, 192, 94]"
955,76.72742514970061,"[85.95409836065573, 81.71813471502591, 11.903225806451614]","[549, 193, 93]"
956,76.86602870813397,"[86.50472727272727, 81.54947368421053, 12.375]","[550, 190, 96]"
957,76.87464114832535,"[85.59276672694394, 84.47619047619048, 10.302127659574468]","[553, 189, 94]"
958,76.57849462365591,"[86.1400365630713, 82.29896907216495, 10.537500000000001]","[547, 194, 96]"
959,76.63010752688173,"[85.25064220183486, 84.07272727272728, 10.972340425531916]","[545, 198, 94]"
960,76.74701670644392,"[85.81184919210054, 82.38387096774193, 12.562105263157894]","[557, 186, 95]"
961,76.88939213349227,"[86.19032258064517, 82.45714285714286, 9.039130434782608]","[558, 189, 92]"
962,76.81569560047562,"[85.8779359430605, 84.01648351648352, 10.8]","[562, 182, 97]"
963,76.8435196195006,"[85.93309481216458, 83.60756756756757, 11.560824742268043]","[559, 185, 97]"
964,76.89060642092747,"[86.28021582733813, 84.47282608695652, 11.388118811881188]","[556, 184, 101]"
965,76.79001189060642,"[86.85405405405406, 81.0848167539267, 9.360000000000001]","[555, 191, 95]"
966,76.71724137931035,"[86.80036166365281, 80.7738219895288, 11.245360824742269]","[553, 191, 97]"
967,76.66373365041616,"[86.34044117647059, 82.242, 10.89278350515464]","[544, 200, 97]"
968,76.52461355529132,"[86.15439856373429, 83.12459016393443, 11.45940594059406]","[557, 183, 101]"
969,76.28275862068966,"[86.53333333333335, 79.91578947368421, 13.823300970873786]","[567, 171, 103]"
970,76.53950177935943,"[86.50017953321364, 82.57252747252747, 12.634615384615385]","[557, 182, 104]"
971,76.37722419928825,"[86.5970802919708, 82.75263157894737, 11.502857142857144]","[548, 190, 105]"
972,76.27259786476868,"[87.09306569343066, 79.9578947368421, 13.131428571428572]","[548, 190, 105]"
973,76.21067615658363,"[85.86618444846293, 83.5957894736842, 8.784]","[553, 190, 100]"
974,76.33665480427047,"[86.02580645161291, 83.78360655737704, 9.970588235294118]","[558, 183, 102]"
975,76.25260663507109,"[86.73225806451613, 80.20216216216217, 11.120792079207922]","[558, 185, 101]"
976,76.30592417061612,"[85.64145077720208, 83.04069767441861, 5.729032258064516]","[579, 172, 93]"
977,76.4733727810651,"[85.98730158730159, 83.36373626373626, 7.218750000000001]","[567, 182, 96]"
978,76.3331759149941,"[86.01405405405406, 81.61846153846155, 10.317525773195877]","[555, 195, 97]"
979,76.30554899645809,"[85.99578947368421, 82.8, 6.525]","[570, 181, 96]"
980,76.14191263282173,"[85.51921708185053, 83.73789473684211, 5.475789473684211]","[562, 190, 95]"
981,76.24740566037737,"[85.91403197158083, 82.74315789473684, 5.968421052631579]","[563, 190, 95]"
982,76.32,"[86.06808510638298, 82.23510638297873, 8.871428571428572]","[564, 188, 98]"
983,76.41645123384254,"[86.02155477031803, 83.31428571428572, 6.20625]","[566, 189, 96]"
984,76.32464788732395,"[85.49035714285715, 84.5717277486911, 9.908910891089109]","[560, 191, 101]"
985,76.4989449003517,"[85.7914590747331, 84.57258883248731, 4.0212765957446805]","[562, 197, 94]"
986,76.77327080890973,"[86.57684210526315, 83.81189189189189, 6.46530612244898]","[570, 185, 98]"
987,76.61711606096131,"[85.94767641996557, 84.98275862068967, 6.446938775510205]","[581, 174, 98]"
988,76.63399765533411,"[86.17178571428572, 84.93157894736842, 9.471844660194176]","[560, 190, 103]"
989,76.81547479484173,"[86.71746031746032, 84.27272727272728, 6.0181818181818185]","[567, 187, 99]"
990,76.95263774912075,"[85.81821428571429, 87.65257731958764, 5.836363636363636]","[560, 194, 99]"
991,77.09016393442624,"[86.36819787985866, 85.82553191489362, 8.154]","[566, 188, 100]"
992,77.18501170960188,"[87.20984182776802, 83.98681318681318, 9.786407766990292]","[569, 182, 103]"
993,77.175,"[87.6549295774648, 83.77912087912088, 9.679245283018869]","[568, 182, 106]"
994,77.22987164527422,"[87.86013986013987, 83.41657458563536, 7.996153846153847]","[572, 181, 104]"
995,77.4,"[88.49136690647482, 82.92061855670103, 10.998165137614679]","[556, 194, 109]"
996,77.48372093023255,"[87.6375, 85.84468085106383, 12.680357142857142]","[560, 188, 112]"
997,77.53813953488373,"[87.76258741258741, 85.72881355932203, 11.78918918918919]","[572, 177, 111]"
998,77.48989547038327,"[88.30664272890485, 84.84923076923077, 9.04954128440367]","[557, 195, 109]"
999,77.32473867595819,"[87.81654929577465, 85.33591160220995, 11.169642857142858]","[568, 181, 112]"
1000,77.09095127610209,"[87.59150442477876, 84.90326086956522, 11.867256637168142]","[565, 184, 113]"
1001,77.21228273464659,"[87.77553191489362, 85.33723404255319, 9.77837837837838]","[564, 188, 111]"
1002,77.0625,"[87.9121265377856, 84.36648648648648, 8.656363636363638]","[569, 185, 110]"
1003,77.22748267898383,"[87.51875, 85.89, 9.163636363636364]","[576, 180, 110]"
1004,76.98269896193771,"[87.09132743362832, 86.09842931937173, 9.843243243243244]","[565, 191, 111]"
